,play_id,game_id,old_game_id_x,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe,nflverse_game_id,old_game_id_y,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,players_on_play,offense_players,defense_players,n_offense,n_defense,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type,offense_names,defense_names,offense_positions,defense_positions,offense_numbers,defense_numbers
462234,1.0,2016_10_LA_NYJ,2016111304,NYJ,LA,REG,10,,,,,,2016-11-13,900.0,1800.0,3600.0,Half1,0.0,,0.0,1.0,,0,15:00,NYJ 35,0.0,,GAME,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6512682,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43320796,0.566792,0.566792,0.43320796,-0.0,-0.0,0.0,,,0.5496465,0.4503535,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2016,,,1.0,1.0,First down,1.0,"11/13/16, 13:05:46",,MetLife Stadium,"Temp: 62° F, Humidity: 18%, Wind: West 7 mph",10012016-1113-04e2-82d5-c01b5598f45e,0,0.0,GAME_START,0.0,,,,1.0,Field goal,,,,,,,,,,,,,,,,,,9,6,Home,-3,15,-1.0,39.0,0,outdoors,fieldturf,62.0,7.0,Todd Bowles,Jeff Fisher,NYC01,MetLife Stadium,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,-0.0,,,,,,,,2016_10_LA_NYJ,2016111304,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
462235,36.0,2016_10_LA_NYJ,2016111304,NYJ,LA,REG,10,LA,away,NYJ,NYJ,35.0,2016-11-13,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,,0,15:00,NYJ 35,0.0,73.0,"2-N.Folk kicks 65 yards from NYJ 35 to end zone, Touchback.",kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,65.0,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041402383,0.15401141,0.004478933,0.26824746,0.24177651,0.00335097,0.32399443,0.0,0.0,0.6512682,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43320796,0.566792,0.566792,0.43320796,-0.0,-0.0,0.0,0.566792,0.43320796,0.5496465,0.4503535,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.Folk,00-0025565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2016,,,1.0,1.0,First down,36.0,"11/13/16, 13:05:46",2016-11-13T18:05:46Z,MetLife Stadium,"Temp: 62° F, Humidity: 18%, Wind: West 7 mph",10012016-1113-04e2-82d5-c01b5598f45e,0,0.0,KICK_OFF,1.0,,,,1.0,Field goal,2016-11-13T18:05:46Z,12.0,5:23,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,FIELD_GOAL,15:00,09:37,LA 25,NYJ 2,36.0,314.0,9,6,Home,-3,15,-1.0,39.0,0,outdoors,fieldturf,62.0,7.0,Todd Bowles,Jeff Fisher,NYC01,MetLife Stadium,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,0.0,-0.0,,,,,,,,2016_10_LA_NYJ,2016111304,NYJ,,,,,,41479;42893;40217;40249;42764;38909;40155;35628;38262;38773;42567;43797;37125;43407;42837;40630;43479;42849;43309;39008;41309;32371,00-0031733;00-0030109;00-0029553;00-0027988;00-0032403;00-0030170;00-0033147;00-0029061;00-0031414;00-0025565,00-0031399;00-0029764;00-0029795;00-0028958;00-0027787;00-0028795;00-0032248;00-0032677;00-0031806;00-0033113;00-0031818,10.0,11.0,,,,,,,,,,,,
462236,51.0,2016_10_LA_NYJ,2016111304,NYJ,LA,REG,10,LA,away,NYJ,LA,75.0,2016-11-13,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,1.0,0,15:00,LA 25,10.0,73.0,(15:00) (Shotgun) 30-T.Gurley up the middle to LA 25 for no gain (52-D.Harris).,run,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,middle,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041402383,0.15401141,0.004478933,0.26824746,0.24177651,0.00335097,0.32399443,0.0,0.0,0.6512682,-0.53100276,0.53100276,-0.53100276,0.53100276,-0.53100276,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43320796,0.566792,0.566792,0.43320796,-0.01791215,-0.012038767,0.012038767,0.58470416,0.4152958,0.5496465,0.4503535,0.01791215,-0.01791215,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0032241,T.Gurley,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYJ,,00-0025434,,D.Harris,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2016,,,1.0,1.0,First down,51.0,"11/13/16, 13:05:46",2016-11-13T18:06:29Z,MetLife Stadium,"Temp: 62° F, Humidity: 18%, Wind: West 7 mph",10012016-1113-04e2-82d5-c01b5598f45e,0,0.0,RUSH,0.0,,,,1.0,Field goal,2016-11-13T18:05:46Z,12.0,5:23,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,FIELD_GOAL,15:00,09:37,LA 25,NYJ 2,36.0,314.0,9,6,Home,-3,15,-1.0,39.0,0,outdoors,fieldturf,62.0,7.0,Todd Bowles,Jeff Fisher,NYC01,MetLife Stadium,0.0,0.0,,,T.Gurley,30.0,,,0.0,1.0,0.0,0.0,1.0,,00-0032241,,T.Gurley,30.0,00-0032241,T.Gurley,00-0032241,T.Gurley,00-0032241,0.0,0.0,-0.53100276,,,,,,0.49047062,-49.047062,2016_10_LA_NYJ,2016111304,LA,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",,42349;43399;32207;32240;37103;41228;39959;37212;37774;41244;42400;39954;42425;34481;42558;37122;37125;39008;42353;38937;43372;35472,00-0033110;00-0031386;00-0028274;00-0032242;00-0030525;00-0027006;00-0032247;00-0027985;00-0032241;00-0028986;00-0027648,00-0031933;00-0025401;00-0025434;00-0027968;00-0030573;00-0028075;00-0031343;00-0031564;00-0027988;00-0029061;00-0032970,11.0,11.0,,,,,,,,,,,,
462237,72.0,2016_10_LA_NYJ,2016111304,NYJ,LA,REG,10,LA,away,NYJ,LA,75.0,2016-11-13,855.0,1755.0,3555.0,Half1,0.0,1.0,0.0,1.0,2.0,0,14:15,LA 25,10.0,73.0,(14:15) (Shotgun) 30-T.Gurley right guard to LA 26 for 1 yard (55-L.Mauldin).,run,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,right,guard,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044644494,0.17085226,0.004932591,0.30060577,0.21736988,0.0035214762,0.2982536,0.0,0.0,0.1202654,-0.682391,1.2133937,-1.2133937,1.2133937,-1.2133937,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4152958,0.58470416,0.58470416,0.4152958,-0.025368124,-0.021669686,0.021669686,0.6100723,0.3899277,0.5376077,0.46239227,0.043280274,-0.043280274,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0032241,T.Gurley,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYJ,,00-0031564,,L.Mauldin,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2016,,,1.0,1.0,First down,72.0,"11/13/16, 13:05:46",2016-11-13T18:07:15Z,MetLife Stadium,"Temp: 62° F, Humidity: 18%, Wind: West 7 mph",10012016-1113-04e2-82d5-c01b5598f45e,0,0.0,RUSH,0.0,,,,1.0,Field goal,2016-11-13T18:05:46Z,12.0,5:23,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,FIELD_GOAL,15:00,09:37,LA 25,NYJ 2,36.0,314.0,9,6,Home,-3,15,-1.0,39.0,0,outdoors,fieldturf,62.0,7.0,Todd Bowles,Jeff Fisher,NYC01,MetLife Stadium,0.0,0.0,,,T.Gurley,30.0,,,0.0,1.0,0.0,0.0,1.0,,00-0032241,,T.Gurley,30.0,00-0032241,T.Gurley,00-0032241,T.Gurley,00-0032241,0.0,0.0,-0.682391,,,,,,0.5196539,-51.965393,2016_10_LA_NYJ,2016111304,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",,42349;38563;32207;32240;41228;39959;37774;37212;41244;42400;39954;42590;42425;34481;42558;40155;37122;37125;39008;42353;38937;35472,00-0029640;00-0031386;00-0028274;00-0032242;00-0030525;00-0027006;00-0032247;00-0027985;00-0032241;00-0028986;00-0027648,00-0031933;00-0025401;00-0025434;00-0030573;00-0028075;00-0031343;00-0031628;00-0031564;00-0030109;00-0027988;00-0029061,11.0,11.0,,,,,,,,,,,,
462238,93.0,2016_10_LA_NYJ,2016111304,NYJ,LA,REG,10,LA,away,NYJ,LA,74.0,2016-11-13,830.0,1730.0,3530.0,Half1,0.0,1.0,0.0,1.0,3.0,0,13:50,LA 26,9.0,73.0,(13:50) (Shotgun) 17-C.Keenum pass short left to 18-K.Britt ran ob at LA 38 for 12 yards [53-M.Catapano].,pass,12.0,1.0,0.0,1.0,0.0,0.0,0.0,short,left,12.0,0.0,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044473535,0.1931697,0.0050919163,0.33744168,0.20296687,0.0034837623,0.25339872,0.0,0.0,-0.56212556,2.090322,-0.8769284,0.8769284,1.2133937,-1.2133937,-2.090322,2.090322,2.090322,0.0,2.090322,0.0,-2.090322,2.090322,0.0,0.0,-2.090322,2.090322,0.0,0.0,0.3899277,0.6100723,0.6100723,0.3899277,0.064971715,0.099523544,-0.099523544,0.54510057,0.4548994,0.51593804,0.48406196,0.043280274,-0.043280274,-0.064971715,0.064971715,0.064971715,0.0,0.064971715,0.0,-0.064971715,0.064971715,0.0,0.0,-0.064971715,0.064971715,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0028986,C.Keenum,12.0,00-0027006,K.Britt,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030109,M.Catapano,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2016,0.3718614,62.81386,1.0,1.0,First down,93.0,"11/13/16, 13:05:46",2016-11-13T18:07:41Z,MetLife Stadium,"Temp: 62° F, Humidity: 18%, Wind: West 7 mph",10012016-1113-04e2-82d5-c01b5598f45e,0,0.0,PASS,0.0,,,,1.0,Field goal,2016-11-13T18:05:46Z,12.0,5:23,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,FIELD_GOAL,15:00,09:37,LA 25,NYJ 2,36.0,314.0,9,6,Home,-3,15,-1.0,39.0,0,outdoors,fieldturf,62.0,7.0,Todd Bowles,Jeff Fisher,NYC01,MetLife Stadium,0.0,1.0,C.Keenum,17.0,,,K.Britt,18.0,1.0,0.0,1.0,0.0,1.0,00-0028986,,00-0027006,C.Keenum,17.0,00-0028986,K.Britt,00-0027006,K.Britt,00-0027006,1.0,0.0,2.090322,0.20124815,3.0537326,1.0,0.99890894,0.99890894,0.98299766,1.7002344,2016_10_LA_NYJ,2016111304,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,42349;32207;32240;38563;41228;39959;37212;37774;41244;42400;39954;42425;42590;34481;40155;42558;37122;37125;39008;42353;38937;35472,00-0029640;00-0031386;00-0028274;00-0032242;00-0030525;00-0027006;00-0032247;00-0027985;00-0032241;00-0028986;00-0027648,00-0031933;00-0025401;00-0025434;00-0030573;00-0028075;00-0031343;00-0031564;00-0031628;00-0030109;00-0027988;00-0029061,11.0,11.0,13.17,2.87,True,OUT,,,,,,,,
462239,117.0,2016_10_LA_NYJ,2016111304,NYJ,LA,REG,10,LA,away,NYJ,LA,62.0,2016-11-13,801.0,1701.0,3501.0,Half1,0.0,1.0,0.0,1.0,1.0,0,13:21,LA 38,10.0,73.0,(13:21) (Shotgun) 11-T.Austin up the middle to LA 44 for 6 yards (91-S.Richardson).,run,6.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,middle,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045307004,0.12605101,0.0024747613,0.21680821,0.27489498,0.004482109,0.3707582,0.0,0.0,1.5281966,0.34282008,-1.2197485,1.2197485,0.8705737,-0.8705737,-2.090322,2.090322,,,0.0,0.0,-2.090322,2.090322,0.0,0.0,-2.090322,2.090322,0.0,0.0,0.4548994,0.54510057,0.54510057,0.4548994,0.0052877367,-0.007858455,0.007858455,0.53981286,0.46018714,0.6154616,0.3845384,0.037992537,-0.037992537,-0.064971715,0.064971715,,,0.0,0.0,-0.064971715,0.064971715,0.0,0.0,-0.064971715,0.064971715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0030525,T.Austin,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYJ,,00-0030573,,S.Richardson,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2016,,,2.0,1.0,First down,117.0,"11/13/16, 13:05:46",2016-11-13T18:08:21Z,MetLife Stadium,"Temp: 62° F, Humidity: 18%, Wind: West 7 mph",10012016-1113-04e2-82d5-c01b5598f45e,0,0.0,RUSH,0.0,,,,1.0,Field goal,2016-11-13T18:05:46Z,12.0,5:23,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,FIELD_GOAL,15:00,09:37,LA 25,NYJ 2,36.0,314.0,9,6,Home,-3,15,-1.0,39.0,0,outdoors,fieldturf,62.0,7.0,Todd Bowles,Jeff Fisher,NYC01,MetLife Stadium,0.0,1.0,,,T.Austin,11.0,,,0.0,1.0,0.0,0.0,1.0,,00-0030525,,T.Austin,11.0,00-0030525,T.Austin,00-0030525,T.Austin,00-0030525,0.0,0.0,0.34282008,,,,,,0.4620636,-46.20636,2016_10_LA_NYJ,2016111304,LA,SHOTGUN,"0 RB, 1 TE, 4 WR",6.0,"4 DL, 2 LB, 5 DB",,34777;42349;32207;32240;38563;41228;37103;39959;37212;37774;41244;42400;39954;42590;34481;42558;37122;37125;39008;43406;38937;35472,00-0029640;00-0031386;00-0028274;00-0032242;00-0030525;00-0027006;00-0032247;00-0027985;00-0033111;00-0028986;00-0027648,00-0026564;00-0031933;00-0025401;00-0025434;00-0027968;00-0030573;00-0028075;00-0031343;00-0031628;00-0027988;00-0029061,11.0,11.0,,,,,,,,,,,,
462240,138.0,2016_10_LA_NYJ,2016111304,NYJ,LA,REG,10,LA,away,NYJ,LA,56.0,2016-11-13,765.0,1665.0,3465.0,Half1,0.0,1.0,0.0,1.0,2.0,0,12:45,LA 44,4.0,73.0,(12:45) (Shotgun) 17-C.Keenum pass incomplete short left to 18-K.Britt.,pass,0.0,1.0,0.0,1.0,0.0,0.0,0.0,short,left,5.0,,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004268276,0.12514855,0.0022635483,0.19309106,0.27493095,0.004849918,0.39544773,0.0,0.0,1.8710166,-0.8578504,-0.36189806,0.36189806,0.8705737,-0.8705737,-1.2324717,1.2324717,0.5099487,-1.367799,0.0,0.0,-2.090322,2.090322,0.0,0.0,-2.6002707,2.6002707,1.367799,-1.367799,0.46018714,0.53981286,0.53981286,0.46018714,-0.02372086,-0.026753545,0.026753545,0.5635337,0.43646628,0.60760313,0.39239687,0.037992537,-0.037992537,-0.041250855,0.041250855,0.0,-0.02372086,0.0,0.0,-0.064971715,0.064971715,0.0,0.0,-0.064971715,0.064971715,0.02372086,-0.02372086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0028986,C.Keenum,,00-0027006,K.Britt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2016,0.7177476,-71.774765,2.0,1.0,First down,138.0,"11/13/16, 13:05:46",2016-11-13T18:08:57Z,MetLife Stadium,"Temp: 62° F, Humidity: 18%, Wind: West 7 mph",10012016-1113-04e2-82d5-c01b5598f45e,0,0.0,PASS,0.0,,,,1.0,Field goal,2016-11-13T18:05:46Z,12.0,5:23,4.0,1.0,1.0,1.0,1.0,0.0,KICKOFF,FIELD_GOAL,15:00,09:37,LA 25,NYJ 2,36.0,314.0,9,6,Home,-3,15,-1.0,39.0,0,outdoors,fieldturf,62.0,7.0,Todd Bowles,Jeff Fisher,NYC01,MetLife Stadium,0.0,0.0,C.Keenum,17.0,,,K.Britt,18.0,1.0,0.0,0.0,0.0,1.0,00-0028986,,00-0027006,C.Keenum,17.0,00-0028986,K.Britt,00-0027006,K.Britt,00-0027006,0.0,0.0,-0.8578504,0.26287222,3.6430984,2.0,0.9985781,0.99696255,0.4501506,54.98494,2016_10_LA_NYJ,2016111304,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,42349;34777;32207;38563;32240;41228;37103;39959;37774;37212;41244;42400;39954;42590;34481;42558;37122;37125;42353;39008;38937;35472,00-0029640;00-0031386;00-0028274;00-0032242;00-0030525;00-0027006;00-0032247;00-0027985;00-0032241;00-0028986;00-0027648,00-0031933;00-0026564;00-0025401;00-0025434;00-0027968;00-0030573;00-0028075;00-0031343;00-0031628;00-0027988;00-0029061,11.0,11.0,5.07,2.086,True,HITCH,,,,,,,,
