play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe,nflverse_game_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,players_on_play,offense_players,defense_players,n_offense,n_defense,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type,offense_names,defense_names,offense_positions,defense_positions,offense_numbers,defense_numbers,play_duration
1.0,2025_04_NO_BUF,2025092802,BUF,NO,REG,4,,,,,,2025-09-28,900.0,1800.0,3600.0,Half1,0.0,,0.0,1.0,,0,15:00,NO 35,0.0,,GAME,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4740977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462618,0.4537382,0.5462618,0.4537382,0.0,0.0,0.0,,,0.9361126,0.9361126,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2025,,,1.0,1.0,First down,1.0,"9/28/25, 13:02:35",,Highmark Stadium,"Sunny Temp: 73° F, Humidity: 56%, Wind: NW 7 mph",f6aa26a6-311e-11f0-b670-ae1250fadad1,0,0.0,GAME_START,0.0,,,,1.0,Touchdown,,,,,,,,,,,,,,,,,,19,31,Home,12,50,15.5,48.5,0,outdoors,a_turf,73.0,7.0,Sean McDermott,Kellen Moore,BUF00,New Era Field,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
40.0,2025_04_NO_BUF,2025092802,BUF,NO,REG,4,BUF,home,NO,NO,35.0,2025-09-28,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,,0,15:00,NO 35,0.0,79.0,19-B.Grupe kicks 57 yards from NO 35 to BUF 8. 26-Ty.Johnson to BUF 21 for 13 yards (28-D.Stutsman; 13-V.Jones).,kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,57.0,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046605235,0.14403701,0.0020718346,0.2260513,0.21260108,0.0038279337,0.40675035,0.0,0.0,1.4740977,-0.46420416,-0.46420416,0.46420416,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462618,0.4537382,0.5462618,0.4537382,-0.0044084787,-0.0016598105,-0.0016598105,0.5418533,0.4581467,0.9361126,0.9361126,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Ty.Johnson,00-0035537,,,,,B.Grupe,00-0038905,,,,,,,,,,,,,,,,,,,,,,,,,00-0040155,D.Stutsman,NO,00-0037745,V.Jones,NO,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUF,13.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2025,,,1.0,1.0,First down,40.0,"9/28/25, 13:02:35",2025-09-28T17:02:35.050Z,Highmark Stadium,"Sunny Temp: 73° F, Humidity: 56%, Wind: NW 7 mph",f6aa26a6-311e-11f0-b670-ae1250fadad1,0,0.0,KICK_OFF,1.0,,2025-09-28T17:02:43.887Z,,1.0,Touchdown,2025-09-28T17:02:35.050Z,7.0,4:11,3.0,0.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,15:00,10:49,BUF 21,NO 43,40.0,239.0,19,31,Home,12,50,15.5,48.5,0,outdoors,a_turf,73.0,7.0,Sean McDermott,Kellen Moore,BUF00,New Era Field,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,1.0,-0.46420416,,,,,,,,2025_04_NO_BUF,BUF,,"2 DE, 1 FB, 2 FS, 1 MLB, 1 OLB, 1 RB, 1 TE, 2 WR",0.0,"1 CB, 3 FS, 4 ILB, 1 K, 1 OLB, 1 RB",0.0,00-0040166;00-0036192;00-0039879;00-0036187;00-0035142;00-0036421;00-0038588;00-0035357;00-0036037;00-0037544;00-0039388;00-0039622;00-0040155;00-0038905;00-0039763;00-0036867;00-0038557;00-0037745;00-0035537;00-0040194;00-0033282;00-0038679,00-0036192;00-0039879;00-0036187;00-0035357;00-0036037;00-0039763;00-0038557;00-0035537;00-0040194;00-0033282;00-0038679,00-0040166;00-0035142;00-0036421;00-0038588;00-0037544;00-0039388;00-0039622;00-0040155;00-0038905;00-0036867;00-0037745,11.0,11.0,,,False,,,,A.J. Epenesa;Javon Solomon;Reggie Gilliam;Cam Lewis;Sam Franklin Jr.;Joe Andreessen;Dorian Williams;Ty Johnson;Jackson Hawes;Curtis Samuel;Tyrell Shavers,Quincy Riley;Ugo Amadi;Terrell Burgess;Jordan Howden;Nephi Sewell;Jaylan Ford;Isaiah Stalbird;Danny Stutsman;Blake Grupe;Chris Rumph II;Velus Jones Jr.,DE;DE;FB;FS;FS;MLB;OLB;RB;TE;WR;WR,CB;FS;FS;FS;ILB;ILB;ILB;ILB;K;OLB;RB,57;56;41;39;28;44;42;26;85;1;14,29;0;26;31;45;53;44;28;19;58;13,7.0
63.0,2025_04_NO_BUF,2025092802,BUF,NO,REG,4,BUF,home,NO,BUF,79.0,2025-09-28,893.0,1793.0,3593.0,Half1,0.0,1.0,0.0,1.0,1.0,0,14:53,BUF 21,10.0,79.0,(14:53) 4-J.Cook right end to BUF 24 for 3 yards (94-C.Jordan).,run,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,right,end,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049699605,0.16474572,0.002129293,0.24791521,0.20008467,0.0035088032,0.3766463,0.0,0.0,1.0098935,-0.3237224,-0.78792655,0.78792655,-0.3237224,0.3237224,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5418533,0.4581467,0.5418533,0.4581467,-0.009104013,0.007645726,0.007645726,0.5327493,0.4672507,0.9344528,0.9344528,-0.009104013,0.009104013,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0037248,J.Cook,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,00-0027962,,C.Jordan,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2025,,,1.0,1.0,First down,63.0,"9/28/25, 13:02:35",2025-09-28T17:03:21.653Z,Highmark Stadium,"Sunny Temp: 73° F, Humidity: 56%, Wind: NW 7 mph",f6aa26a6-311e-11f0-b670-ae1250fadad1,0,0.0,RUSH,0.0,,2025-09-28T17:03:25.367Z,,1.0,Touchdown,2025-09-28T17:02:35.050Z,7.0,4:11,3.0,0.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,15:00,10:49,BUF 21,NO 43,40.0,239.0,19,31,Home,12,50,15.5,48.5,0,outdoors,a_turf,73.0,7.0,Sean McDermott,Kellen Moore,BUF00,New Era Field,0.0,0.0,,,J.Cook,4.0,,,0.0,1.0,0.0,0.0,1.0,,00-0037248,,J.Cook,4.0,00-0037248,J.Cook,00-0037248,J.Cook,00-0037248,0.0,1.0,-0.3237224,,,,,,0.49456763,-49.456764,2025_04_NO_BUF,BUF,UNDER CENTER,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR",6.0,"2 CB, 2 DT, 1 FS, 1 ILB, 1 NT, 2 OLB, 2 SS",0.0,00-0035679;00-0038121;00-0039860;00-0034760;00-0038995;00-0036187;00-0036421;00-0035668;00-0038548;00-0029607;00-0033860;00-0027962;00-0035402;00-0034857;00-0037248;00-0034361;00-0040643;00-0033904;00-0037404;00-0035689;00-0040194;00-0039901,00-0035679;00-0036187;00-0035668;00-0038548;00-0034857;00-0037248;00-0033904;00-0037404;00-0035689;00-0040194;00-0039901,00-0038121;00-0039860;00-0034760;00-0038995;00-0036421;00-0029607;00-0033860;00-0027962;00-0035402;00-0034361;00-0040643,11.0,11.0,,,False,,,,Connor McGovern;Reggie Gilliam;David Edwards;O'Cyrus Torrence;Josh Allen;James Cook;Dion Dawkins;Ryan Van Demark;Dawson Knox;Jackson Hawes;Keon Coleman,Alontae Taylor;Kool-Aid McKinstry;Nathan Shepherd;Bryan Bresee;Terrell Burgess;Demario Davis;Davon Godchaux;Cameron Jordan;Carl Granderson;Justin Reid;Jonas Sanker,C;FB;G;G;QB;RB;T;T;TE;TE;WR,CB;CB;DT;DT;FS;ILB;NT;OLB;OLB;SS;SS,66;41;76;64;17;4;73;74;88;85;0,1;4;93;90;26;56;92;94;96;21;33,39.0
85.0,2025_04_NO_BUF,2025092802,BUF,NO,REG,4,BUF,home,NO,BUF,76.0,2025-09-28,854.0,1754.0,3554.0,Half1,0.0,1.0,0.0,1.0,2.0,0,14:14,BUF 24,7.0,79.0,(14:14) (Shotgun) 17-J.Allen pass short left to 5-J.Palmer to BUF 38 for 14 yards (4-K.McKinstry).,pass,14.0,1.0,0.0,1.0,0.0,0.0,0.0,short,left,6.0,8.0,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00537567,0.16955367,0.0021588835,0.26801476,0.1978437,0.0035302145,0.3535231,0.0,0.0,0.6861712,1.6361239,0.8481973,-0.8481973,-0.3237224,0.3237224,1.6361239,-1.6361239,0.8706948,0.7654291,0.8706948,0.7654291,0.8706948,-0.8706948,0.7654291,-0.7654291,0.8706948,-0.8706948,0.7654291,-0.7654291,0.5327493,0.4672507,0.5327493,0.4672507,0.03982407,-0.02664131,-0.02664131,0.57257336,0.42742664,0.9420985,0.9420985,-0.009104013,0.009104013,0.03982407,-0.03982407,0.0,0.03982407,0.0,0.03982407,0.0,0.0,0.03982407,-0.03982407,0.0,0.0,0.03982407,-0.03982407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0034857,J.Allen,14.0,00-0036988,J.Palmer,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,00-0039860,,K.McKinstry,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2025,0.7465569,25.344313,1.0,1.0,First down,85.0,"9/28/25, 13:02:35",2025-09-28T17:04:00.540Z,Highmark Stadium,"Sunny Temp: 73° F, Humidity: 56%, Wind: NW 7 mph",f6aa26a6-311e-11f0-b670-ae1250fadad1,0,0.0,PASS,0.0,,2025-09-28T17:04:06.193Z,,1.0,Touchdown,2025-09-28T17:02:35.050Z,7.0,4:11,3.0,0.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,15:00,10:49,BUF 21,NO 43,40.0,239.0,19,31,Home,12,50,15.5,48.5,0,outdoors,a_turf,73.0,7.0,Sean McDermott,Kellen Moore,BUF00,New Era Field,0.0,1.0,J.Allen,17.0,,,J.Palmer,5.0,1.0,0.0,1.0,0.0,1.0,00-0034857,,00-0036988,J.Allen,17.0,00-0034857,J.Palmer,00-0036988,J.Palmer,00-0036988,0.0,1.0,1.6361239,0.36689347,3.3103614,1.0,0.99838644,0.58048433,0.72356343,27.643658,2025_04_NO_BUF,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6.0,"3 CB, 1 DT, 2 ILB, 1 NT, 2 OLB, 2 SS",4.0,00-0035679;00-0034780;00-0038121;00-0039860;00-0038995;00-0035668;00-0038548;00-0029607;00-0036927;00-0033860;00-0027962;00-0035402;00-0034857;00-0037248;00-0034361;00-0040643;00-0033904;00-0037404;00-0038933;00-0036988;00-0037261;00-0039901,00-0035679;00-0035668;00-0038548;00-0034857;00-0037248;00-0033904;00-0037404;00-0038933;00-0036988;00-0037261;00-0039901,00-0034780;00-0038121;00-0039860;00-0038995;00-0029607;00-0036927;00-0033860;00-0027962;00-0035402;00-0034361;00-0040643,11.0,11.0,,3.0,False,SHALLOW CROSS/DRAG,MAN_COVERAGE,COVER_1,Connor McGovern;David Edwards;O'Cyrus Torrence;Josh Allen;James Cook;Dion Dawkins;Ryan Van Demark;Dalton Kincaid;Josh Palmer;Khalil Shakir;Keon Coleman,Isaac Yiadom;Alontae Taylor;Kool-Aid McKinstry;Bryan Bresee;Demario Davis;Pete Werner;Davon Godchaux;Cameron Jordan;Carl Granderson;Justin Reid;Jonas Sanker,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;CB;DT;ILB;ILB;NT;OLB;OLB;SS;SS,66;76;64;17;4;73;74;86;5;10;0,27;1;4;90;56;20;92;94;96;21;33,36.0
110.0,2025_04_NO_BUF,2025092802,BUF,NO,REG,4,BUF,home,NO,BUF,62.0,2025-09-28,818.0,1718.0,3518.0,Half1,0.0,1.0,0.0,1.0,1.0,0,13:38,BUF 38,10.0,79.0,(13:38) 4-J.Cook up the middle to BUF 42 for 4 yards (1-A.Taylor; 27-I.Yiadom).,run,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,middle,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051428354,0.11159912,0.0016683799,0.18134724,0.23735557,0.0044829515,0.4584039,0.0,0.0,2.322295,-0.106058486,0.7421388,-0.7421388,-0.4297809,0.4297809,1.6361239,-1.6361239,,,0.0,0.0,0.8706948,-0.8706948,0.7654291,-0.7654291,0.8706948,-0.8706948,0.7654291,-0.7654291,0.57257336,0.42742664,0.57257336,0.42742664,-0.012838781,0.022677183,0.022677183,0.5597346,0.44026542,0.9154572,0.9154572,-0.021942794,0.021942794,0.03982407,-0.03982407,,,0.0,0.0,0.0,0.0,0.03982407,-0.03982407,0.0,0.0,0.03982407,-0.03982407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,00-0037248,J.Cook,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0038121,A.Taylor,NO,00-0034780,I.Yiadom,NO,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2025,,,2.0,1.0,First down,110.0,"9/28/25, 13:02:35",2025-09-28T17:04:36.323Z,Highmark Stadium,"Sunny Temp: 73° F, Humidity: 56%, Wind: NW 7 mph",f6aa26a6-311e-11f0-b670-ae1250fadad1,0,0.0,RUSH,0.0,,2025-09-28T17:04:41.477Z,,1.0,Touchdown,2025-09-28T17:02:35.050Z,7.0,4:11,3.0,0.0,1.0,1.0,1.0,0.0,KICKOFF,TOUCHDOWN,15:00,10:49,BUF 21,NO 43,40.0,239.0,19,31,Home,12,50,15.5,48.5,0,outdoors,a_turf,73.0,7.0,Sean McDermott,Kellen Moore,BUF00,New Era Field,0.0,0.0,,,J.Cook,4.0,,,0.0,1.0,0.0,0.0,1.0,,00-0037248,,J.Cook,4.0,00-0037248,J.Cook,00-0037248,J.Cook,00-0037248,0.0,1.0,-0.106058486,,,,,,0.52653277,-52.65328,2025_04_NO_BUF,BUF,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6.0,"3 CB, 1 DT, 2 ILB, 1 NT, 2 OLB, 2 SS",0.0,00-0035679;00-0034780;00-0038121;00-0039860;00-0038995;00-0035668;00-0038548;00-0029607;00-0036927;00-0033860;00-0027962;00-0035402;00-0034857;00-0037248;00-0034361;00-0040643;00-0033904;00-0037404;00-0035689;00-0036980;00-0037261;00-0039901,00-0035679;00-0035668;00-0038548;00-0034857;00-0037248;00-0033904;00-0037404;00-0035689;00-0036980;00-0037261;00-0039901,00-0034780;00-0038121;00-0039860;00-0038995;00-0029607;00-0036927;00-0033860;00-0027962;00-0035402;00-0034361;00-0040643,11.0,11.0,,,False,,,,Connor McGovern;David Edwards;O'Cyrus Torrence;Josh Allen;James Cook;Dion Dawkins;Ryan Van Demark;Dawson Knox;Elijah Moore;Khalil Shakir;Keon Coleman,Isaac Yiadom;Alontae Taylor;Kool-Aid McKinstry;Bryan Bresee;Demario Davis;Pete Werner;Davon Godchaux;Cameron Jordan;Carl Granderson;Justin Reid;Jonas Sanker,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;CB;DT;ILB;ILB;NT;OLB;OLB;SS;SS,66;76;64;17;4;73;74;88;18;10;0,27;1;4;90;56;20;92;94;96;21;33,41.0
